season_id,season_name,season_year,team_id,team_name,matches_played,wins,draws,losses,total_points,points_per_game,goals_for,goals_against,goal_difference,goals_per_game,goals_conceded_per_game,clean_sheets,clean_sheet_percentage,total_xg,xg_per_game,xg_difference,xg_diff_per_game,total_big_chances_created,big_chances_created_per_game,total_big_chances_missed,big_chances_missed_per_game,total_shots,shots_per_game,total_shots_on_target,shots_on_target_per_game,total_shots_inside_box,shots_inside_box_per_game,total_shots_outside_box,shots_outside_box_per_game,total_corners,corners_per_game,avg_dribbles_success_pct,total_hit_woodwork,total_saves,saves_per_game,total_tackles,tackles_per_game,avg_tackles_won_pct,total_interceptions,interceptions_per_game,total_clearances,clearances_per_game,total_blocked_shots,blocked_shots_per_game,total_ball_recoveries,ball_recoveries_per_game,avg_aerial_duels_pct,avg_ground_duels_pct,avg_duels_won_pct,total_errors_lead_to_goal,total_errors_lead_to_shot,avg_possession_pct,total_accurate_passes,total_passes,pass_accuracy_pct,accurate_passes_per_game,total_passes_per_game,total_accurate_long_balls,accurate_long_balls_per_game,total_accurate_crosses,accurate_crosses_per_game,total_final_third_entries,final_third_entries_per_game,total_touches_in_box_possession,touches_in_box_per_game_possession,total_dispossessed,dispossessed_per_game,total_yellow_cards,yellow_cards_per_game,total_red_cards,total_fouls,fouls_per_game,total_offsides,offsides_per_game,total_free_kicks,free_kicks_per_game,last_5_results,points_last_5,wins_last_5,draws_last_5,losses_last_5,goals_for_last_5,goals_against_last_5,halftime_leading_count,halftime_leading_wins,halftime_leading_win_pct,conceded_first_count,points_after_conceding_first,points_pct_after_conceding_first
11734,Ekstraklasa 16/17,16/17,3125,Górnik Łęczna,37,9,10,18,37,1.00,47,63,-16,1.27,1.70,10,27.0,0,0.00,47.00,1.27,0,0.00,0,0.00,363,9.81,177,4.78,0,0.00,0,0.00,169,4.57,,0,146,3.95,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,68,1.84,6,517,13.97,50,1.35,623,16.84,WDLWL,7,2,1,2,7,8,8,4,50.0,27,29,35.8
10361,Ekstraklasa 15/16,15/16,3106,Legia Warszawa,36,20,10,6,70,1.94,66,31,35,1.83,0.86,14,38.9,0,0.00,66.00,1.83,0,0.00,0,0.00,358,9.94,197,5.47,0,0.00,0,0.00,229,6.36,,0,111,3.08,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,54.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.83,2,478,13.28,108,3.00,587,16.31,WLWLW,9,3,0,2,11,4,17,10,58.8,22,25,37.9
10361,Ekstraklasa 15/16,15/16,7918,Piast Gliwice,35,19,9,7,66,1.89,59,43,16,1.69,1.23,13,37.1,0,0.00,59.00,1.69,0,0.00,0,0.00,345,9.86,174,4.97,0,0.00,0,0.00,194,5.54,,0,125,3.57,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.89,3,486,13.89,77,2.20,514,14.69,DDLWW,8,2,2,1,8,6,18,11,61.1,22,35,53.0
10361,Ekstraklasa 15/16,15/16,3113,Zagłębie Lubin,35,17,8,10,59,1.69,54,39,15,1.54,1.11,11,31.4,0,0.00,54.00,1.54,0,0.00,0,0.00,344,9.83,168,4.80,0,0.00,0,0.00,185,5.29,,0,106,3.03,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,75,2.14,2,527,15.06,65,1.86,494,14.11,DWDWW,11,3,2,0,13,2,13,7,53.8,24,33,45.8
10361,Ekstraklasa 15/16,15/16,4901,Cracovia,35,15,9,11,54,1.54,64,49,15,1.83,1.40,9,25.7,0,0.00,64.00,1.83,0,0.00,0,0.00,385,11.00,205,5.86,0,0.00,0,0.00,185,5.29,,0,96,2.74,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,72,2.06,1,442,12.63,45,1.29,578,16.51,WLWDL,7,2,1,2,7,7,13,8,61.5,26,39,50.0
10361,Ekstraklasa 15/16,15/16,7913,KS Lechia Gdańsk,35,14,10,11,52,1.49,52,41,11,1.49,1.17,11,31.4,0,0.00,52.00,1.49,0,0.00,0,0.00,339,9.69,176,5.03,0,0.00,0,0.00,169,4.83,,0,73,2.09,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,54.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,75,2.14,3,454,12.97,64,1.83,667,19.06,LWWWL,9,3,0,2,4,6,10,8,80.0,24,30,41.7
10361,Ekstraklasa 15/16,15/16,3117,Pogoń Szczecin,36,11,17,8,50,1.39,41,42,-1,1.14,1.17,11,30.6,0,0.00,41.00,1.14,0,0.00,0,0.00,303,8.42,140,3.89,0,0.00,0,0.00,174,4.83,,0,119,3.31,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,60,1.67,1,592,16.44,60,1.67,556,15.44,LWDLW,7,2,1,2,6,10,8,3,37.5,25,32,42.7
10361,Ekstraklasa 15/16,15/16,3111,Wisła Kraków,35,12,13,10,49,1.40,59,43,16,1.69,1.23,7,20.0,0,0.00,59.00,1.69,0,0.00,0,0.00,372,10.63,183,5.23,0,0.00,0,0.00,180,5.14,,0,114,3.26,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,54.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,72,2.06,1,477,13.63,43,1.23,519,14.83,DLWLL,4,1,1,3,10,9,15,8,53.3,28,30,35.7
10361,Ekstraklasa 15/16,15/16,3108,Śląsk Wrocław,36,12,12,12,48,1.33,40,42,-2,1.11,1.17,8,22.2,0,0.00,40.00,1.11,0,0.00,0,0.00,367,10.19,187,5.19,0,0.00,0,0.00,182,5.06,,0,137,3.81,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,88,2.44,2,560,15.56,64,1.78,524,14.56,WWWLD,10,3,1,1,9,7,11,6,54.5,28,41,48.8
10361,Ekstraklasa 15/16,15/16,3121,Lech Poznań,35,13,6,16,45,1.29,39,44,-5,1.11,1.26,11,31.4,0,0.00,39.00,1.11,0,0.00,0,0.00,369,10.54,187,5.34,0,0.00,0,0.00,192,5.49,,0,100,2.86,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,71,2.03,1,421,12.03,42,1.20,465,13.29,WLLLL,3,1,0,4,3,6,12,5,41.7,24,18,25.0
10361,Ekstraklasa 15/16,15/16,36851,Bruk-Bet Termalica Nieciecza,35,10,12,13,42,1.20,39,47,-8,1.11,1.34,10,28.6,0,0.00,39.00,1.11,0,0.00,0,0.00,314,8.97,152,4.34,0,0.00,0,0.00,157,4.49,,0,118,3.37,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,72,2.06,2,481,13.74,32,0.91,605,17.29,LDLDW,5,1,2,2,5,7,6,4,66.7,25,24,32.0
10361,Ekstraklasa 15/16,15/16,7691,Jagiellonia Białystok,35,12,6,17,42,1.20,42,59,-17,1.20,1.69,9,25.7,0,0.00,42.00,1.20,0,0.00,0,0.00,359,10.26,182,5.20,0,0.00,0,0.00,194,5.54,,0,83,2.37,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,45.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,60,1.71,4,475,13.57,57,1.63,491,14.03,DDLWL,5,1,2,2,6,5,10,5,50.0,26,24,30.8
10361,Ekstraklasa 15/16,15/16,5065,MKS Korona Kielce,35,8,15,12,39,1.11,34,43,-9,0.97,1.23,10,28.6,0,0.00,34.00,0.97,0,0.00,0,0.00,343,9.80,155,4.43,0,0.00,0,0.00,160,4.57,,0,127,3.63,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,63,1.80,1,535,15.29,35,1.00,560,16.00,DWWWL,10,3,1,1,6,7,9,2,22.2,25,27,36.0
10361,Ekstraklasa 15/16,15/16,7919,Podbeskidzie Bielsko-Biała,36,9,11,16,38,1.06,44,62,-18,1.22,1.72,8,22.2,0,0.00,44.00,1.22,0,0.00,0,0.00,339,9.42,158,4.39,0,0.00,0,0.00,165,4.58,,0,168,4.67,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.14,6,488,13.56,62,1.72,532,14.78,DLLLD,2,0,2,3,8,15,7,1,14.3,28,19,22.6
10361,Ekstraklasa 15/16,15/16,3105,Ruch Chorzów,35,10,8,17,38,1.09,38,58,-20,1.09,1.66,9,25.7,0,0.00,38.00,1.09,0,0.00,0,0.00,296,8.46,149,4.26,0,0.00,0,0.00,170,4.86,,0,133,3.80,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.8,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,45,1.29,7,373,10.66,45,1.29,605,17.29,LDLDL,2,0,2,3,2,13,9,6,66.7,26,28,35.9
10361,Ekstraklasa 15/16,15/16,3125,Górnik Łęczna,36,9,9,18,36,1.00,38,53,-15,1.06,1.47,9,25.0,0,0.00,38.00,1.06,0,0.00,0,0.00,316,8.78,161,4.47,0,0.00,0,0.00,175,4.86,,0,103,2.86,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,82,2.28,6,503,13.97,78,2.17,504,14.00,LWLDW,7,2,1,2,10,5,8,6,75.0,27,36,44.4
10361,Ekstraklasa 15/16,15/16,3110,Górnik Zabrze,36,6,17,13,35,0.97,37,50,-13,1.03,1.39,8,22.2,0,0.00,37.00,1.03,0,0.00,0,0.00,328,9.11,139,3.86,0,0.00,0,0.00,192,5.33,,0,126,3.50,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,69,1.92,4,511,14.19,42,1.17,521,14.47,WLWWW,12,4,0,1,3,2,4,3,75.0,28,25,29.8
8206,Ekstraklasa 14/15,14/15,3121,Lech Poznań,37,19,13,5,70,1.89,67,33,34,1.81,0.89,13,35.1,0,0.00,67.00,1.81,0,0.00,0,0.00,451,12.19,231,6.24,0,0.00,0,0.00,186,5.03,,0,94,2.54,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,2,567,15.32,54,1.46,530,14.32,LDWDW,8,2,2,1,12,2,17,12,70.6,24,35,48.6
8206,Ekstraklasa 14/15,14/15,3106,Legia Warszawa,37,21,7,9,70,1.89,64,33,31,1.73,0.89,18,48.6,0,0.00,64.00,1.73,0,0.00,0,0.00,381,10.30,196,5.30,0,0.00,0,0.00,234,6.32,,0,105,2.84,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,56.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,70,1.89,4,461,12.46,77,2.08,641,17.32,WWWDW,13,4,1,0,5,0,11,6,54.5,19,18,31.6
8206,Ekstraklasa 14/15,14/15,7691,Jagiellonia Białystok,37,19,8,10,65,1.76,59,44,15,1.59,1.19,11,29.7,0,0.00,59.00,1.59,0,0.00,0,0.00,343,9.27,169,4.57,0,0.00,0,0.00,157,4.24,,0,159,4.30,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,59,1.59,3,473,12.78,48,1.30,574,15.51,WDWWL,10,3,1,1,12,7,16,8,50.0,26,35,44.9
8206,Ekstraklasa 14/15,14/15,3108,Śląsk Wrocław,37,15,13,9,58,1.57,50,43,7,1.35,1.16,11,29.7,0,0.00,50.00,1.35,0,0.00,0,0.00,396,10.70,192,5.19,0,0.00,0,0.00,219,5.92,,0,101,2.73,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,62,1.68,3,518,14.00,64,1.73,592,16.00,WDWLL,7,2,1,2,5,5,7,6,85.7,26,37,47.4
8206,Ekstraklasa 14/15,14/15,4901,Cracovia,37,15,9,13,54,1.46,50,44,6,1.35,1.19,10,27.0,0,0.00,50.00,1.35,0,0.00,0,0.00,388,10.49,191,5.16,0,0.00,0,0.00,213,5.76,,0,97,2.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,2,501,13.54,66,1.78,502,13.57,DWDLW,8,2,2,1,11,2,11,5,45.5,27,32,39.5
8206,Ekstraklasa 14/15,14/15,3111,Wisła Kraków,37,12,13,12,49,1.32,56,48,8,1.51,1.30,7,18.9,0,0.00,56.00,1.51,0,0.00,0,0.00,363,9.81,172,4.65,0,0.00,0,0.00,169,4.57,,0,95,2.57,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,52.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,76,2.05,5,556,15.03,64,1.73,581,15.70,WDLLL,4,1,1,3,3,6,12,4,33.3,30,35,38.9
8206,Ekstraklasa 14/15,14/15,7913,KS Lechia Gdańsk,37,13,10,14,49,1.32,45,47,-2,1.22,1.27,12,32.4,0,0.00,45.00,1.22,0,0.00,0,0.00,419,11.32,196,5.30,0,0.00,0,0.00,190,5.14,,0,86,2.32,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,53.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,63,1.70,6,504,13.62,52,1.41,673,18.19,LLLDD,2,0,2,3,4,7,11,6,54.5,25,25,33.3
8206,Ekstraklasa 14/15,14/15,5065,MKS Korona Kielce,37,12,11,14,47,1.27,44,55,-11,1.19,1.49,6,16.2,0,0.00,44.00,1.19,0,0.00,0,0.00,313,8.46,142,3.84,0,0.00,0,0.00,188,5.08,,0,113,3.05,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,77,2.08,4,547,14.78,54,1.46,522,14.11,WWWWD,13,4,1,0,9,8,8,6,75.0,31,38,40.9
8206,Ekstraklasa 14/15,14/15,3110,Górnik Zabrze,37,12,11,14,47,1.27,50,60,-10,1.35,1.62,8,21.6,0,0.00,50.00,1.35,0,0.00,0,0.00,305,8.24,141,3.81,0,0.00,0,0.00,165,4.46,,0,101,2.73,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.8,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,67,1.81,4,482,13.03,47,1.27,563,15.22,LDLWD,5,1,2,2,4,13,9,5,55.6,29,23,26.4
8206,Ekstraklasa 14/15,14/15,7918,Piast Gliwice,37,13,8,16,47,1.27,50,56,-6,1.35,1.51,9,24.3,0,0.00,50.00,1.35,0,0.00,0,0.00,322,8.70,144,3.89,0,0.00,0,0.00,176,4.76,,0,145,3.92,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.7,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,51,1.38,1,506,13.68,60,1.62,506,13.68,DWLWW,10,3,1,1,9,9,8,5,62.5,28,33,39.3
8206,Ekstraklasa 14/15,14/15,3105,Ruch Chorzów,37,12,10,15,46,1.24,44,46,-2,1.19,1.24,12,32.4,0,0.00,44.00,1.19,0,0.00,0,0.00,273,7.38,132,3.57,0,0.00,0,0.00,144,3.89,,0,122,3.30,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,65,1.76,2,393,10.62,51,1.38,523,14.14,WLDDD,6,1,3,1,8,7,9,7,77.8,25,31,41.3
8206,Ekstraklasa 14/15,14/15,7919,Podbeskidzie Bielsko-Biała,37,12,10,15,46,1.24,47,60,-13,1.27,1.62,8,21.6,0,0.00,47.00,1.27,0,0.00,0,0.00,361,9.76,174,4.70,0,0.00,0,0.00,189,5.11,,0,114,3.08,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,46.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,71,1.92,6,549,14.84,51,1.38,652,17.62,LWDLD,5,1,2,2,3,10,7,2,28.6,29,22,25.3
8206,Ekstraklasa 14/15,14/15,3125,Górnik Łęczna,37,11,11,15,44,1.19,39,46,-7,1.05,1.24,8,21.6,0,0.00,39.00,1.05,0,0.00,0,0.00,346,9.35,162,4.38,0,0.00,0,0.00,172,4.65,,0,112,3.03,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.78,5,506,13.68,83,2.24,457,12.35,WLDWD,8,2,2,1,5,4,9,6,66.7,29,25,28.7
8206,Ekstraklasa 14/15,14/15,3117,Pogoń Szczecin,37,11,9,17,42,1.14,45,52,-7,1.22,1.41,7,18.9,0,0.00,45.00,1.22,0,0.00,0,0.00,328,8.86,140,3.78,0,0.00,0,0.00,147,3.97,,0,137,3.70,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,71,1.92,3,586,15.84,60,1.62,592,16.00,LDLDW,5,1,2,2,4,9,12,6,50.0,30,38,42.2
8206,Ekstraklasa 14/15,14/15,35329,Zawisza Bydgoszcz,37,10,8,19,38,1.03,45,63,-18,1.22,1.70,8,21.6,0,0.00,45.00,1.22,0,0.00,0,0.00,329,8.89,166,4.49,0,0.00,0,0.00,163,4.41,,0,102,2.76,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.8,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,66,1.78,6,515,13.92,45,1.22,593,16.03,LLDLL,1,0,1,4,8,8,9,3,33.3,29,26,29.9
8206,Ekstraklasa 14/15,14/15,3128,GKS Bełchatów,37,9,9,19,36,0.97,35,60,-25,0.95,1.62,9,24.3,0,0.00,35.00,0.95,0,0.00,0,0.00,288,7.78,130,3.51,0,0.00,0,0.00,157,4.24,,0,134,3.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.4,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,74,2.00,4,557,15.05,46,1.24,642,17.35,LLDDL,2,0,2,3,10,15,12,4,33.3,28,20,23.8
6261,Ekstraklasa 13/14,13/14,3106,Legia Warszawa,36,26,3,7,81,2.25,75,31,44,2.08,0.86,15,41.7,0,0.00,75.00,2.08,0,0.00,0,0.00,330,9.17,184,5.11,0,0.00,0,0.00,176,4.89,,0,75,2.08,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,58.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,45,1.25,3,390,10.83,58,1.61,505,14.03,WDDDW,9,2,3,0,12,4,16,9,56.3,21,31,49.2
6261,Ekstraklasa 13/14,13/14,3121,Lech Poznań,37,19,9,9,66,1.78,68,40,28,1.84,1.08,11,29.7,0,0.00,68.00,1.84,0,0.00,0,0.00,309,8.35,149,4.03,0,0.00,0,0.00,160,4.32,,0,60,1.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,55.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,58,1.57,4,419,11.32,44,1.19,336,9.08,LWLLW,6,2,0,3,7,5,17,12,70.6,26,37,47.4
6261,Ekstraklasa 13/14,13/14,3105,Ruch Chorzów,37,16,11,10,59,1.59,47,48,-1,1.27,1.30,11,29.7,0,0.00,47.00,1.27,0,0.00,0,0.00,232,6.27,104,2.81,0,0.00,0,0.00,130,3.51,,0,67,1.81,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,51.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,30,0.81,1,338,9.14,31,0.84,428,11.57,LLDLW,4,1,1,3,7,8,9,3,33.3,26,25,32.1
6261,Ekstraklasa 13/14,13/14,3111,Wisła Kraków,37,14,11,12,53,1.43,51,46,5,1.38,1.24,15,40.5,0,0.00,51.00,1.38,0,0.00,0,0.00,209,5.65,101,2.73,0,0.00,0,0.00,125,3.38,,0,104,2.81,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.2,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,65,1.76,3,388,10.49,69,1.86,377,10.19,WWDWL,10,3,1,1,8,13,15,12,80.0,22,29,43.9
6261,Ekstraklasa 13/14,13/14,7913,KS Lechia Gdańsk,37,13,13,11,52,1.41,46,41,5,1.24,1.11,14,37.8,0,0.00,46.00,1.24,0,0.00,0,0.00,289,7.81,126,3.41,0,0.00,0,0.00,136,3.68,,0,92,2.49,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,47.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,53,1.43,4,350,9.46,40,1.08,421,11.38,DLWWD,8,2,2,1,8,3,9,5,55.6,23,23,33.3
6261,Ekstraklasa 13/14,13/14,3110,Górnik Zabrze,37,14,10,13,52,1.41,53,57,-4,1.43,1.54,8,21.6,0,0.00,53.00,1.43,0,0.00,0,0.00,247,6.68,115,3.11,0,0.00,0,0.00,137,3.70,,0,111,3.00,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,50.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,49,1.32,4,339,9.16,39,1.05,414,11.19,DDDDL,4,0,4,1,7,9,13,4,30.8,29,38,43.7
6261,Ekstraklasa 13/14,13/14,3108,Śląsk Wrocław,37,12,15,10,51,1.38,49,41,8,1.32,1.11,15,40.5,0,0.00,49.00,1.32,0,0.00,0,0.00,262,7.08,120,3.24,0,0.00,0,0.00,144,3.89,,0,72,1.95,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,54.1,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,50,1.35,2,345,9.32,47,1.27,416,11.24,DWDLW,8,2,2,1,10,1,10,5,50.0,22,24,36.4
6261,Ekstraklasa 13/14,13/14,3117,Pogoń Szczecin,37,11,17,9,50,1.35,50,50,0,1.35,1.35,9,24.3,0,0.00,50.00,1.35,0,0.00,0,0.00,246,6.65,121,3.27,0,0.00,0,0.00,163,4.41,,0,75,2.03,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,62,1.68,5,404,10.92,60,1.62,396,10.70,WDWDD,9,2,3,0,1,5,12,5,41.7,28,38,45.2
6261,Ekstraklasa 13/14,13/14,35329,Zawisza Bydgoszcz,37,12,10,15,46,1.24,48,48,0,1.30,1.30,9,24.3,0,0.00,48.00,1.30,0,0.00,0,0.00,253,6.84,131,3.54,0,0.00,0,0.00,133,3.59,,0,88,2.38,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.6,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,46,1.24,6,386,10.43,40,1.08,464,12.54,LDLDL,2,0,2,3,4,7,3,2,66.7,28,32,38.1
6261,Ekstraklasa 13/14,13/14,7919,Podbeskidzie Bielsko-Biała,37,10,15,12,45,1.22,39,45,-6,1.05,1.22,16,43.2,0,0.00,39.00,1.05,0,0.00,0,0.00,220,5.95,108,2.92,0,0.00,0,0.00,143,3.86,,0,92,2.49,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,44.3,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,56,1.51,1,380,10.27,37,1.00,411,11.11,WWWWL,12,4,0,1,9,5,4,3,75.0,21,24,38.1
6261,Ekstraklasa 13/14,13/14,7918,Piast Gliwice,37,11,12,14,45,1.22,43,56,-13,1.16,1.51,11,29.7,0,0.00,43.00,1.16,0,0.00,0,0.00,223,6.03,101,2.73,0,0.00,0,0.00,118,3.19,,0,97,2.62,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,43.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,43,1.16,2,409,11.05,38,1.03,362,9.78,LLWDD,5,1,2,2,11,5,8,3,37.5,26,18,23.1
6261,Ekstraklasa 13/14,13/14,7691,Jagiellonia Białystok,36,11,12,13,45,1.25,56,58,-2,1.56,1.61,7,19.4,0,0.00,56.00,1.56,0,0.00,0,0.00,243,6.75,123,3.42,0,0.00,0,0.00,128,3.56,,0,85,2.36,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,49.9,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,48,1.33,5,358,9.94,30,0.83,485,13.47,WLDWW,10,3,1,1,8,10,10,7,70.0,29,37,42.5
6261,Ekstraklasa 13/14,13/14,4901,Cracovia,37,12,8,17,44,1.19,43,56,-13,1.16,1.51,7,18.9,0,0.00,43.00,1.16,0,0.00,0,0.00,248,6.70,112,3.03,0,0.00,0,0.00,98,2.65,,0,91,2.46,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,60.5,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,44,1.19,3,284,7.68,42,1.14,322,8.70,LLLDD,2,0,2,3,6,10,8,2,25.0,30,30,33.3
6261,Ekstraklasa 13/14,13/14,5065,MKS Korona Kielce,37,10,14,13,44,1.19,47,56,-9,1.27,1.51,8,21.6,0,0.00,47.00,1.27,0,0.00,0,0.00,256,6.92,131,3.54,0,0.00,0,0.00,133,3.59,,0,101,2.73,0,0.00,,0,0.00,0,0.00,0,0.00,0,0.00,,,,0,0,48.0,0,0,,0.0,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,61,1.65,9,434,11.73,58,1.57,364,9.84,DWWDW,11,3,2,0,9,13,4,2,50.0,29,36,41.4
